"","country","party","party_id","position","eu_salience","eu_dissent","eu_asylum","eu_budgets","lrgen","lrecon","lrecon_clear","lrecon_salience","galtan","galtan_clear","galtan_salience","immigrate_policy","immigra_salience","immigrate_dissent","multiculturalism","multicult_salience","multicult_dissent","ethnic_minorities","galtan_new","galtan_new_clear","galtan_new_salience","people_vs_elite","antielite_salience","corrupt_salience","members_vs_leadership"
"2110",28,"Siet",2816,7,9,0,4,NA,6,5,9,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111",28,"Siet",2816,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",28,"Siet",2816,5,4,NA,NA,NA,NA,7,7,7,NA,6,7,NA,NA,NA,NA,NA,NA,NA,6,7,5,NA,6,5,9
"2113",28,"Siet",2816,7,6,2,3,3,7,7,6,7,7,6,4,5,6,5,4,5,5,4,5,5,4,4,5,5,9
"2114",28,"Siet",2816,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",28,"Siet",2816,6,2,7,NA,NA,7,7,1,6,5,6,7,NA,2,NA,3,4,NA,NA,3,2,NA,NA,NA,9,6
"2116",28,"Siet",2816,7,10,1,4,NA,7,7,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA
"2117",28,"Siet",2816,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",28,"Siet",2816,7,8,0,7,7,4,3,9,9,5,9,9,1,10,1,0,10,1,1,0,9,7,10,1,9,4
"2119",28,"Siet",2816,3,7,2,1,3,7,6,3,5,7,6,8,7,8,3,8,7,3,7,7,3,8,6,7,6,7
"2120",28,"Siet",2816,NA,5,NA,NA,NA,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",28,"Siet",2816,NA,5,NA,NA,NA,5,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",28,"Siet",2816,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",28,"Siet",2816,6,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",28,"Siet",2816,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,3,5
"2125",28,"Siet",2816,NA,0,NA,NA,NA,6,6,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",28,"Siet",2816,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",28,"Siet",2816,5,7,1,2,5,7,7,6,8,8,7,2,7,5,0,9,4,1,5,8,8,3,3,2,3,7
"2128",28,"Siet",2816,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",28,"Kotleba LSNS",2817,1,6,2,3,1,8,4,4,3,10,10,10,10,7,0,10,6,1,10,10,10,10,3,10,5,10
"2130",28,"Kotleba LSNS",2817,1,6,3,1,1,7,2,3,6,8,7,7,10,10,0,10,10,0,9,9,9,7,0,5,6,10
"2131",28,"Kotleba LSNS",2817,1,8,1,2,1,10,4,8,4,10,8,7,7,7,2,10,8,3,10,10,10,9,3,10,8,7
"2132",28,"Kotleba LSNS",2817,1,NA,0,1,NA,10,NA,NA,NA,10,10,10,NA,10,0,10,0,0,10,10,10,10,10,10,0,10
"2133",28,"Kotleba LSNS",2817,1,6,0,1,1,10,7,7,2,10,10,10,10,10,0,10,9,0,10,10,10,10,9,10,10,10
"2134",28,"Kotleba LSNS",2817,1,7,0,1,1,10,0,7,7,10,10,10,10,10,0,10,10,0,9,10,9,7,NA,9,8,8
"2135",28,"Kotleba LSNS",2817,1,9,0,1,1,10,3,9,3,10,9,5,10,10,0,10,10,0,10,10,10,10,9,10,10,10
"2136",28,"Kotleba LSNS",2817,1,5,0,1,1,10,9,2,0,10,10,2,10,10,0,10,7,0,10,10,8,4,10,10,10,NA
"2137",28,"Kotleba LSNS",2817,2,8,NA,1,1,NA,NA,1,1,10,9,10,10,NA,0,10,10,0,10,10,10,10,9,9,9,9
"2138",28,"Kotleba LSNS",2817,1,8,0,1,1,10,7,1,4,10,10,9,10,9,0,10,9,0,10,10,10,10,9,9,7,NA
"2139",28,"Kotleba LSNS",2817,1,6,2,1,1,10,NA,1,1,10,9,10,10,10,0,10,10,0,9,10,10,8,9,10,9,10
"2140",28,"Kotleba LSNS",2817,1,6,0,1,1,10,9,1,2,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,9,10
"2141",28,"Kotleba LSNS",2817,1,9,0,1,1,10,10,1,3,10,10,9,10,10,0,10,10,0,10,10,10,10,NA,10,10,10
"2142",28,"Kotleba LSNS",2817,2,0,NA,1,NA,10,NA,0,0,10,10,10,10,10,0,10,8,0,10,10,10,10,0,10,1,10
"2143",28,"Kotleba LSNS",2817,1,0,NA,1,1,10,7,0,1,8,3,8,10,10,0,10,1,0,10,10,10,9,8,10,6,10
"2144",28,"Kotleba LSNS",2817,1,6,0,1,1,NA,3,3,1,10,10,9,10,10,0,10,1,0,10,10,10,9,9,10,3,10
"2145",28,"Kotleba LSNS",2817,2,7,2,2,1,10,3,5,6,10,10,6,10,10,0,10,10,0,10,10,10,10,8,9,7,10
"2146",28,"Kotleba LSNS",2817,1,5,3,1,1,10,3,7,5,10,9,1,9,9,2,9,9,2,8,8,9,8,5,9,8,9
"2147",28,"Kotleba LSNS",2817,1,8,0,1,1,10,NA,2,2,10,8,10,10,10,0,10,10,0,10,10,10,10,8,10,9,8
"2148",28,"Kotleba LSNS",2817,1,8,2,1,1,10,NA,1,1,10,10,9,10,10,1,NA,10,0,10,10,10,10,NA,NA,5,10
"2149",28,"Sme Rodina",2818,2,6,6,3,1,7,7,4,6,8,7,7,10,10,1,10,9,0,9,8,7,7,1,3,8,9
"2150",28,"Sme Rodina",2818,3,NA,NA,1,NA,8,9,NA,5,9,10,10,NA,10,0,9,0,0,9,9,10,9,9,9,8,10
"2151",28,"Sme Rodina",2818,2,5,NA,3,2,9,NA,2,2,10,7,10,9,9,NA,10,7,1,10,9,8,10,NA,9,9,10
"2152",28,"Sme Rodina",2818,3,5,NA,NA,NA,7,NA,1,9,9,6,8,9,8,0,10,9,1,7,10,9,6,7,8,NA,9
"2153",28,"Sme Rodina",2818,3,6,2,1,2,9,8,9,2,10,10,9,10,10,0,10,10,0,9,10,10,10,NA,10,10,10
"2154",28,"Sme Rodina",2818,3,2,1,1,1,9,7,3,4,10,10,9,10,10,0,10,1,0,10,10,10,9,9,10,7,10
"2155",28,"Sme Rodina",2818,4,2,NA,2,NA,7,7,0,4,5,2,6,10,9,0,10,1,0,NA,7,2,3,NA,9,7,9
"2156",28,"Sme Rodina",2818,3,4,1,1,1,9,7,9,1,8,6,7,10,10,0,10,10,0,10,9,10,10,9,9,5,10
"2157",28,"Sme Rodina",2818,2,4,1,NA,NA,5,4,1,5,8,8,7,9,7,2,8,7,2,8,8,5,7,9,9,7,NA
"2158",28,"Sme Rodina",2818,2,3,NA,3,2,7,6,5,4,8,6,8,9,4,1,9,3,1,9,9,5,7,3,9,5,9
"2159",28,"Sme Rodina",2818,NA,10,NA,3,NA,NA,NA,1,1,NA,2,NA,8,NA,NA,NA,7,NA,NA,5,2,NA,9,8,9,9
"2160",28,"Sme Rodina",2818,4,0,NA,NA,NA,7,NA,0,0,NA,1,NA,8,0,NA,NA,0,NA,9,9,4,8,NA,NA,0,10
"2161",28,"Sme Rodina",2818,3,5,1,NA,2,7,4,1,2,9,7,2,7,9,2,8,9,2,7,7,9,8,3,8,8,9
"2162",28,"Sme Rodina",2818,5,5,3,2,2,7,4,4,6,6,5,4,8,5,3,10,6,3,6,7,5,7,8,6,5,8
"2163",28,"Sme Rodina",2818,1,6,0,1,1,10,9,1,2,10,8,10,10,10,0,10,10,0,9,10,10,10,10,10,9,10
"2164",28,"Sme Rodina",2818,3,2,3,2,NA,7,5,2,3,9,7,3,7,6,5,7,4,4,7,7,2,6,4,9,9,5
"2165",28,"Sme Rodina",2818,3,7,NA,1,2,9,NA,0,1,10,9,7,9,9,1,NA,9,1,NA,10,10,10,NA,NA,9,10
"2166",28,"Sme Rodina",2818,3,6,0,1,1,8,9,2,1,10,10,2,10,10,0,10,7,0,8,9,8,4,10,10,10,10
"2167",28,"Sme Rodina",2818,5,4,2,2,3,5,7,2,3,5,4,9,10,NA,1,10,9,1,9,9,7,10,9,8,10,10
"2168",28,"Sme Rodina",2818,2,7,3,1,1,9,7,4,3,8,8,9,9,9,1,9,9,1,8,9,8,7,8,9,9,9
